ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
4980;2805;2805;41;30105,76657
4981;4243;4243;6798;18823,1608
4982;5724;5724;5672;4436,213409
4983;3558;3558;6058;6611,319332
4984;6103;6103;1081;9720,935607
4985;4710;4710;6446;5668,022835
4986;4567;4567;5261;49375,52707
4987;3778;3778;6768;23636,31715
4988;4615;4615;7296;18756,9351
4989;5624;5624;4502;354,8141571
4990;5671;5671;1227;20316,41291
4991;7572;7572;9570;17001,18585
4992;1842;1842;NULL;28399,16159
4993;5602;5602;5225;41280,13358
4994;3512;3512;5507;21949,32905
4995;4044;4044;9961;28233,73071
4996;3229;3229;3519;22578,22103
4997;4096;4096;1896;25776,35181
4998;5410;5410;6926;1322,773286
4999;5386;5386;7179;21391,82932
5000;6793;6793;4934;29073,90177
5001;5687;5687;5339;26585,52596
5002;4010;4010;1903;39537,91684
5003;5181;5181;7080;17298,12306
5004;6924;6924;9698;44308,58947
5005;2000;2000;3546;44388,66926
5006;3530;3530;1455;48979,64757
5007;4254;4254;4567;48515,70309
5008;4612;4612;7740;38744,61243
5009;2345;2345;607;15756,24282
5010;4127;4127;2952;42987,04564
5011;3865;3865;8715;36620,6332
5012;4217;4217;5694;45275,27904
5013;4569;4569;7459;7269,192863
5014;6708;6708;3098;11287,12807
5015;750;750;1767;37012,95177
5016;4139;4139;2772;22246,20684
5017;5740;5740;9472;4837,543939
5018;2514;2514;1804;39236,54502
5019;5608;5608;192;28342,77825
5020;4603;4603;313;37935,47996
5021;4454;4454;3867;35817,39906
5022;4703;4703;7627;31302,59825
5023;2981;2981;1172;46336,43755
5024;2992;2992;4149;29416,19518
5025;4759;4759;2430;7737,792543
5026;4309;4309;4478;29836,23407
5027;4887;4887;2390;39076,26983
5028;3648;3648;4708;46117,90266
5029;5927;5927;9154;22537,97593
5030;4317;4317;9585;46768,90073
5031;3696;3696;8011;2612,204362
5032;5269;5269;2654;16709,67325
5033;5403;5403;2747;5866,272564
5034;4785;4785;5928;1691,310737
5035;4685;4685;3168;3520,240613
5036;4504;4504;8139;29285,24396
5037;5762;5762;9719;37138,09035
5038;3191;3191;5974;12302,72987
5039;5025;5025;2512;15332,26635
5040;3385;3385;9627;6688,375262
5041;4396;4396;1878;NULL
5042;5565;5565;7522;859,8239864
5043;4543;4543;6161;34891,70472
5044;2560;2560;4343;3000,69228
5045;4743;4743;5787;7367,768515
5046;4116;4116;5533;33695,77971
5047;4662;4662;2110;21725,90681
5048;4432;4432;2126;21129,96873
5049;4647;4647;3739;29993,00551
5050;3853;3853;7189;34936,37728
5051;3819;3819;4047;5987,523871
5052;6586;6586;92;17740,6771
5053;2702;2702;6734;36539,80679
5054;2389;2389;6865;22979,99504
5055;4778;4778;1066;33456,34937
5056;5206;5206;7712;43256,50271
5057;3650;3650;730;45282,92771
5058;NULL;NULL;2931;43201,47929
5059;3257;3257;7267;37881,92789
5060;7745;7745;9069;36570,79692
5061;6939;6939;9065;14552,43519
5062;4885;4885;9860;9903,377742
5063;5658;5658;8587;2397,800424
5064;3652;3652;1022;16206,6365
5065;3524;3524;4941;18987,3421
5066;3321;3321;6061;40374,84128
5067;4809;4809;2946;19910,95996
5068;3607;3607;1531;39409,00648
5069;4086;4086;9931;5577,882126
5070;4388;4388;3629;7766,887456
5071;4143;4143;3054;7727,70781
5072;4051;4051;3497;35108,1165
5073;5311;5311;9293;42534,81407
5074;5155;5155;565;23904,27868
5075;4474;4474;8435;21654,40299
5076;5280;5280;6346;37075,65597
5077;3795;3795;1466;925,6943366
5078;3958;3958;6829;28301,90597
5079;5260;5260;8362;38968,66904
5080;6545;6545;6898;45720,41547
5081;5104;5104;2367;36011,88573
5082;3357;3357;264;8706,265343
5083;4588;4588;968;9083,264325
5084;5921;5921;1965;11181,52538
5085;4925;4925;5538;16550,45206
5086;5286;5286;7919;29028,22363
5087;4239;4239;5920;16072,39757
5088;4607;4607;5882;43729,67821
5089;4761;4761;4861;22409,9232
5090;2965;2965;5456;8434,808025
5091;3518;3518;7408;8237,312901
5092;4599;4599;6788;36083,76467
5093;4042;4042;8708;49256,16246
5094;7872;7872;3443;25731,93294
5095;5764;5764;562;779,8311537
5096;5246;5246;2019;46784,99752
5097;2223;2223;8935;48462,02356
5098;4868;4868;5138;NULL
5099;4945;4945;9403;18685,06822
5100;5953;5953;9727;34013,35018
5101;4876;4876;2586;16992,92723
5102;6038;6038;578;13784,81975
5103;3913;3913;2195;32316,90034
5104;4150;4150;110;15552,0866
5105;4825;4825;4135;22226,11805
5106;5265;5265;549;27208,66947
5107;5537;5537;800;20879,40738
5108;5200;5200;6168;25205,86302
5109;5763;5763;8431;12635,52812
5110;4606;4606;4720;1325,59205
5111;4144;4144;6246;46380,69339
5112;5034;5034;3901;42330,80838
5113;4402;4402;4569;16981,02174
5114;5666;5666;369;4232,810253
5115;9340;9340;6701;42161,51242
5116;5451;5451;8801;558,9111944
5117;4737;4737;8891;5846,16985
5118;4319;4319;6622;820,1134162
5119;5056;5056;5485;41216,27505
5120;5797;5797;7022;49656,18444
5121;5285;5285;140;39959,11846
5122;3036;3036;7065;24302,44371
5123;3910;3910;6671;26181,28174
5124;4713;4713;4475;16999,08328
5125;5071;5071;6221;47143,0741
5126;4224;4224;6267;49529,57456
5127;5301;5301;4790;21643,94314
5128;3050;3050;5849;35851,95403
5129;6261;6261;3;16802,88113
5130;5337;5337;6416;23124,44752
5131;6466;6466;7412;24869,40547
5132;5596;5596;6328;38613,63241
5133;4359;4359;7427;32240,62611
5134;7683;7683;8635;44288,55579
5135;5765;5765;4311;21975,7418
5136;5175;5175;1788;31935,59571
5137;6725;6725;8069;3694,98539
5138;4405;4405;857;43154,17874
5139;4758;4758;7831;36857,14627
5140;4765;4765;4988;33972,85591
5141;4886;4886;7119;45671,04468
5142;4802;4802;9753;3822,360609
5143;5179;5179;7452;3436,869454
5144;1797;1797;140;42404,08616
5145;4752;4752;9210;26029,2298
5146;4656;4656;3507;16103,99965
5147;4617;4617;2218;41256,29116
5148;NULL;NULL;8338;31850,95442
5149;2610;2610;6742;7094,650044
5150;3866;3866;1761;25173,02175
5151;4763;4763;3128;44933,6613
5152;3844;3844;2313;45964,8841
5153;5080;5080;9653;7245,748517
5154;3783;3783;2380;19028,88379
5155;3228;3228;9586;44054,23172
5156;4470;4470;5522;42690,48352
5157;2600;2600;3908;37603,53801
5158;4780;4780;7721;15317,81706
5159;6611;6611;3890;18409,0125
5160;5685;5685;7869;22696,5435
5161;5865;5865;5760;5564,726333
5162;2622;2622;4951;35027,45334
5163;6196;6196;6165;8402,981892
5164;4714;4714;2014;39511,08059
5165;4568;4568;7309;26456,18658
5166;5138;5138;9918;7767,060985
5167;4539;4539;6475;10090,18226
5168;6302;6302;5935;22692,46596
5169;5021;5021;6058;32257,06845
5170;3641;3641;4913;10225,91671
5171;4789;4789;732;46863,9258
5172;4637;4637;8033;12691,99111
5173;1577;1577;8792;13962,96714
5174;5628;5628;497;7243,419139
5175;6310;6310;9904;3985,139753
5176;4859;4859;388;36136,75786
5177;3971;3971;9613;20865,57426
5178;5896;5896;6530;33777,19558
5179;3757;3757;5266;40969,85347
5180;5374;5374;2713;31039,07445
5181;4956;4956;4048;8273,283396
5182;4659;4659;6452;39792,98872
5183;4680;4680;9108;28757,30399
5184;5234;5234;8243;41629,85938
5185;5308;5308;3287;28190,78622
5186;4017;4017;5098;28904,52136
5187;4951;4951;6676;31367,88389
5188;5932;5932;5046;13211,74233
5189;4541;4541;9049;234,3240661
5190;3942;3942;8790;29285,25828
5191;3719;3719;7881;44332,0577
5192;4867;4867;348;38377,16833
5193;4957;4957;6968;24745,16624
5194;3457;3457;9963;14160,60278
5195;NULL;NULL;9228;28408,12957
5196;2842;2842;2168;10643,59134
5197;6420;6420;3587;45419,37872
5198;3873;3873;5438;13925,78886
5199;4132;4132;2831;15947,89958
5200;6085;6085;9292;18262,16882
5201;5902;5902;7033;6013,81739
5202;4341;4341;6283;18563,8252
5203;4862;4862;2280;49593,88596
5204;4913;4913;1829;46868,73334
5205;3861;3861;1029;28309,09594
5206;4178;4178;5096;32241,6702
5207;5892;5892;3522;32001,91696
5208;4123;4123;9156;2,329377459
5209;6752;6752;2476;15043,74403
5210;5292;5292;9198;7917,473865
5211;3932;3932;5910;21824,90927
5212;4582;4582;7378;3826,342432
5213;4661;4661;2454;24347,96359
5214;4842;4842;1177;37369,93805
5215;5433;5433;3820;14423,2601
5216;5002;5002;9308;15771,73761
5217;4072;4072;5843;6270,149353
5218;4148;4148;7923;16773,12251
5219;3888;3888;8727;11320,29438
5220;4731;4731;2211;47551,66522
5221;4526;4526;3242;26399,17709
5222;4843;4843;1428;46878,43993
5223;4407;4407;6886;22458,14189
5224;6334;6334;7269;2971,810174
5225;4865;4865;7032;15893,859
5226;4827;4827;383;8486,757478
5227;4447;4447;1065;37946,82486
5228;4302;4302;8830;49802,36436
5229;2760;2760;1269;28835,28957
5230;5084;5084;7736;43341,54841
5231;4915;4915;6801;40717,37914
5232;4203;4203;4175;6939,785395
5233;4946;4946;3699;17829,296
5234;5895;5895;5974;NULL
5235;4927;4927;5681;22707,68465
5236;3369;3369;7766;25025,25706
5237;6427;6427;4172;39709,45819
5238;5826;5826;7278;40199,10276
5239;5898;5898;7213;31888,57065
5240;5361;5361;8192;13320,76344
5241;3885;3885;1575;45949,11602
5242;7086;7086;7521;46902,6044
5243;1447;1447;2569;31365,55451
5244;2045;2045;9852;48167,9983
5245;8125;8125;2880;42316,8502
5246;4672;4672;502;7460,34901
5247;5087;5087;7894;40505,71527
5248;6184;6184;5791;14029,20474
5249;6088;6088;6142;37375,22819
5250;4503;4503;9921;49737,34268
5251;5040;5040;6325;12636,39196
5252;7001;7001;5665;4373,441988
5253;5070;5070;6711;28646,25621
5254;2950;2950;620;2605,494486
5255;5381;5381;6049;18396,23436
5256;4920;4920;5604;41862,99173
5257;5776;5776;9398;9135,377458
5258;5168;5168;5011;46105,68331
5259;5934;5934;4797;46622,07579
5260;4696;4696;645;30974,87433
5261;4745;4745;4030;19822,33847
5262;5304;5304;4693;44294,84533
5263;3136;3136;7886;32199,5526
5264;7267;7267;4741;21167,03981
5265;3580;3580;2396;21702,19562
5266;NULL;NULL;1734;17200,09473
5267;3633;3633;3679;14885,12387
5268;5169;5169;6481;35997,04643
5269;3895;3895;5496;1640,27894
5270;7262;7262;6054;12344,68099
5271;4229;4229;5136;24713,80191
5272;3273;3273;8565;25572,63485
5273;2348;2348;709;24381,5787
5274;3049;3049;534;3452,359072
5275;5325;5325;635;15371,17835
5276;3386;3386;5722;649,0608215
5277;4993;4993;8859;45033,62258
5278;6251;6251;7034;48710,44164
5279;5300;5300;4389;30141,29169
5280;3753;3753;6530;45511,46116
5281;5715;5715;2490;25388,14374
5282;4614;4614;5275;44457,55274
5283;4724;4724;2687;571,5966693
5284;4280;4280;1349;65,02168256
5285;7601;7601;1410;16198,8976
5286;5806;5806;1135;38968,10642
5287;6791;6791;7464;12071,12293
5288;4472;4472;3078;4334,29091
5289;5153;5153;9925;49433,06164
5290;6021;6021;76;30844,69292
5291;4841;4841;8368;15889,8796
5292;3419;3419;9161;43603,77488
5293;4902;4902;2481;43577,02697
5294;4964;4964;6567;913,6963174
5295;5036;5036;4162;43498,42497
5296;5085;5085;6882;1654,270688
5297;7283;7283;9635;14703,0518
5298;5102;5102;7829;10198,5147
5299;1718;1718;7456;26465,80268
5300;5999;5999;1145;25116,75548
5301;6031;6031;NULL;42575,22514
5302;5075;5075;NULL;4508,668838
5303;4914;4914;6824;12388,9258
5304;4712;4712;1413;25030,54721
5305;293;293;294;25023,54077
5306;2657;2657;87;37063,75711
5307;6360;6360;4784;29991,86329
5308;8887;8887;7760;25193,89713
5309;5614;5614;4956;37234,31613
5310;3534;3534;6176;17747,17354
5311;5979;5979;9985;46829,36915
5312;5659;5659;327;10424,93582
5313;1525;1525;6746;15964,39163
5314;4340;4340;2364;1110,614627
5315;4788;4788;621;5586,730598
5316;5514;5514;8268;25364,78572
5317;3901;3901;8156;43723,24866
5318;7453;7453;8755;32134,53092
5319;4895;4895;2006;4968,142209
5320;7185;7185;6537;32734,0892
5321;4058;4058;3330;5128,971792
5322;8470;8470;1260;10550,83296
5323;4882;4882;4270;36563,98479
5324;3908;3908;600;20795,58602
5325;4361;4361;6556;46454,80139
5326;4905;4905;5419;31110,02703
5327;5751;5751;7687;31995,60788
5328;2910;2910;5975;23467,88238
5329;3743;3743;6084;9953,934099
5330;5502;5502;4142;13716,90767
5331;5858;5858;6373;35946,00902
5332;8456;8456;3753;34835,10787
5333;7373;7373;6088;22244,63896
5334;4126;4126;1030;5024,536212
5335;4853;4853;9579;2936,236026
5336;4858;4858;3244;20879,4749
5337;4174;4174;9706;32068,62695
5338;NULL;NULL;1077;25541,04946
5339;5958;5958;4981;25041,48091
5340;4168;4168;2599;29135,14049
5341;4688;4688;NULL;8976,243138
5342;4991;4991;6565;36877,2258
5343;4906;4906;3651;17099,97478
5344;4445;4445;6180;31685,88811
5345;5594;5594;1288;34015,32377
5346;6132;6132;3093;5464,94378
5347;6459;6459;9598;27639,38325
5348;6093;6093;3330;42466,41234
5349;5407;5407;6004;45326,96572
5350;4555;4555;8539;18133,63925
5351;3430;3430;4214;7931,022024
5352;7795;7795;8412;32568,52088
5353;5412;5412;5407;5230,372495
5354;4750;4750;4876;43731,71348
5355;5760;5760;3098;19987,78368
5356;4363;4363;4498;32024,39217
5357;5143;5143;6195;17944,68405
5358;6272;6272;6875;41593,33978
5359;3502;3502;6223;28575,74582
5360;5117;5117;4858;43913,51375
5361;4494;4494;4875;5068,149234
5362;7037;7037;2401;6523,980902
5363;3655;3655;8809;15239,96304
5364;5048;5048;1676;23517,40847
5365;4287;4287;813;31801,16451
5366;3863;3863;9803;11994,26128
5367;4531;4531;6231;38180,29686
5368;4579;4579;4240;10939,85541
5369;4571;4571;5716;NULL
5370;6624;6624;2786;48174,3786
5371;5309;5309;7378;NULL
5372;3814;3814;8562;34707,2557
5373;2952;2952;7079;43296,15878
5374;4512;4512;3774;18182,1992
5375;3830;3830;9408;7093,050008
5376;4502;4502;9972;25833,00172
5377;8445;8445;9680;23757,84606
5378;4041;4041;5081;18251,74599
5379;4717;4717;2982;43450,85818
5380;4542;4542;7507;4878,096681
5381;5787;5787;6958;36780,26224
5382;5734;5734;2089;40989,85761
5383;2748;2748;1683;3470,643774
5384;6521;6521;7437;39529,19554
5385;6678;6678;1870;28140,91667
5386;3998;3998;5730;41820,29485
5387;2997;2997;966;5785,885642
5388;6167;6167;8878;3377,488141
5389;6840;6840;2990;29604,73538
5390;5209;5209;6532;28512,92548
5391;4808;4808;3383;35036,75253
5392;5228;5228;6369;20911,84385
5393;4822;4822;3483;2934,790846
5394;3587;3587;6219;40475,28717
5395;5096;5096;105;46965,30364
5396;3242;3242;197;31127,96716
5397;4918;4918;7757;24066,99125
5398;6139;6139;1975;2452,262236
5399;3362;3362;5366;21637,26276
5400;6297;6297;1485;43582,56631
5401;4449;4449;6863;49884,72359
5402;5688;5688;5358;22021,0625
5403;4111;4111;7615;17284,64692
5404;3961;3961;3218;16699,52784
5405;6757;6757;1160;44292,03374
5406;8727;8727;5652;10619,71002
5407;9206;9206;1333;24837,48047
5408;5571;5571;1632;39748,82282
5409;7187;7187;5468;25475,47087
5410;3432;3432;3126;29397,37077
5411;4062;4062;4818;19973,86742
5412;7553;7553;1114;1736,03769
5413;6514;6514;3892;38573,53399
5414;8003;8003;8717;13066,58737
5415;4565;4565;7900;4813,077536
5416;5345;5345;2786;37585,88822
5417;6254;6254;718;40442,86997
5418;5073;5073;1372;15538,95369
5419;3790;3790;9806;28383,06424
5420;4811;4811;5083;23419,66819
5421;1923;1923;NULL;17731,52282
5422;6774;6774;8837;28423,67637
5423;6789;6789;7353;32389,5259
5424;4050;4050;1249;9667,371381
5425;5415;5415;9184;25903,10288
5426;4188;4188;9403;27262,53475
5427;4225;4225;1009;31772,46485
5428;4949;4949;5079;2820,871609
5429;5915;5915;859;21216,89556
5430;3146;3146;3669;25965,08284
5431;5411;5411;9211;1766,010468
5432;5033;5033;2215;21305,58382
5433;3463;3463;7705;46614,48323
5434;4061;4061;9715;49868,29187
5435;1287;1287;1497;4993,373088
5436;3759;3759;644;14759,19975
5437;4940;4940;1600;23705,21069
5438;4585;4585;4474;36771,11593
5439;6434;6434;8465;45237,1618
5440;6916;6916;6276;17521,20665
5441;5043;5043;6218;16982,81437
5442;4134;4134;4397;16037,06282
5443;6799;6799;9334;27902,01727
5444;5825;5825;3410;207,3646058
5445;5372;5372;9864;8539,058062
5446;3245;3245;1714;33300,71484
5447;5705;5705;2269;32338,30986
5448;3952;3952;2476;39868,20348
5449;NULL;NULL;4766;35662,20963
5450;6205;6205;8320;9379,415428
5451;4412;4412;7319;40685,09719
5452;5708;5708;9480;8528,037559
5453;4773;4773;6384;24069,198
5454;6904;6904;2169;48217,59458
5455;3963;3963;283;25851,04349
5456;6221;6221;2648;21461,04722
5457;3945;3945;9510;39631,5366
5458;5393;5393;4108;7617,275537
5459;3640;3640;8431;40796,42496
5460;6969;6969;3815;17029,49899
5461;4233;4233;151;28847,24516
5462;2290;2290;573;22016,60887
5463;6100;6100;474;18531,92727
5464;5824;5824;7964;49510,38803
5465;3006;3006;6258;27631,36031
5466;5232;5232;911;48668,2836
5467;5178;5178;7114;5121,55446
5468;6009;6009;1399;38705,24212
5469;4473;4473;2395;8073,214282
5470;2342;2342;8072;40053,87779
5471;5297;5297;6300;13880,67753
5472;5369;5369;8312;3671,754037
5473;7955;7955;2253;20301,7919
5474;1075;1075;5097;10861,85759
5475;5830;5830;3588;6436,853812
5476;8190;8190;686;1694,460004
5477;6844;6844;9503;521,6591063
5478;5156;5156;3943;32182,16129
5479;3894;3894;1386;1128,313318
5480;5385;5385;7470;42602,38805
5481;4338;4338;7134;44924,22489
5482;3700;3700;8533;41904,26138
5483;5147;5147;312;17158,66198
5484;5743;5743;2539;11837,48013
5485;3756;3756;6350;35279,98565
5486;5353;5353;9731;43237,97291
5487;3263;3263;5831;47236,38582
5488;5453;5453;5535;48396,88865
5489;5901;5901;9432;24017,24838
5490;5279;5279;8849;33532,32587
5491;6745;6745;1135;25127,66315
5492;5438;5438;7492;16087,93515
5493;5758;5758;6044;45974,69098
5494;3416;3416;4650;28207,66281
5495;6893;6893;6124;38673,96148
5496;5004;5004;5645;44966,20551
5497;6018;6018;3922;47505,13555
5498;1583;1583;1370;28391,62924
5499;7097;7097;7152;22576,0043
5500;5950;5950;8953;9870,774466
5501;5047;5047;4601;28179,16038
5502;7449;7449;869;43633,06774
5503;5562;5562;81;31794,98919
5504;6229;6229;6695;45608,33184
5505;5359;5359;2020;45498,7379
5506;4629;4629;9007;37013,34316
5507;NULL;NULL;7226;38226,24566
5508;4408;4408;1287;13207,34041
5509;5029;5029;8582;41780,74076
5510;5864;5864;9597;24156,58348
5511;3554;3554;3146;20939,38811
5512;5531;5531;5566;7449,375306
5513;5259;5259;2722;6488,962218
5514;4419;4419;961;48194,03691
5515;6308;6308;6682;22105,2741
5516;4967;4967;1619;36942,98379
5517;6353;6353;260;4857,946888
5518;5559;5559;7935;6694,447136
5519;4053;4053;1613;14230,40238
5520;4883;4883;6527;34393,3874
5521;3377;3377;5080;1431,897772
5522;4400;4400;1578;6724,665806
5523;5203;5203;1968;14687,99373
5524;5951;5951;3547;24540,88841
5525;1433;1433;6937;14926,21464
5526;3497;3497;8808;47792,74238
5527;4699;4699;2268;7697,063059
5528;4625;4625;7604;42094,12909
5529;5083;5083;8973;22187,89611
5530;5032;5032;7943;11470,6483
5531;3839;3839;6764;4189,324451
5532;3461;3461;8132;22130,02987
5533;6373;6373;6791;9606,156992
5534;5205;5205;2434;41257,53885
5535;5693;5693;2869;14423,22767
5536;4488;4488;6264;1291,157143
5537;5778;5778;8452;10109,27218
5538;2948;2948;3618;21550,33013
5539;5019;5019;519;16338,74223
5540;5135;5135;7343;48266,64249
5541;6478;6478;2504;5011,727244
5542;8172;8172;4544;34029,04541
5543;5124;5124;6954;6616,14789
5544;4283;4283;9835;49860,6649
5545;4686;4686;5703;12592,93776
5546;5256;5256;5569;17678,28784
5547;5484;5484;4770;9598,972932
5548;5341;5341;5083;47780,65407
5549;5303;5303;7968;6102,388704
5550;5633;5633;4505;1730,977698
5551;4944;4944;5384;40108,25862
5552;5684;5684;5987;40810,68842
5553;6010;6010;9758;14161,22686
5554;3668;3668;625;38182,6169
5555;5098;5098;3872;8438,876694
5556;6061;6061;3022;21454,49457
5557;4950;4950;8901;28945,07401
5558;7825;7825;6535;NULL
5559;5198;5198;9758;7254,100781
5560;4392;4392;3213;30682,1172
5561;5326;5326;6739;47705,99552
5562;5227;5227;9623;29316,2801
5563;5495;5495;2314;46132,11658
5564;3051;3051;638;41019,4443
5565;6286;6286;2833;30310,09246
5566;3158;3158;5014;19967,25903
5567;6041;6041;8776;48809,35824
5568;4047;4047;288;47843,21831
5569;4197;4197;8092;15231,42337
5570;3940;3940;417;33770,80925
5571;5775;5775;3168;20814,11696
5572;3033;3033;6643;26833,7116
5573;7089;7089;7416;33307,61675
5574;4376;4376;4270;40355,70491
5575;4890;4890;4022;15963,75989
5576;3678;3678;536;29381,66015
5577;2400;2400;4624;17402,85236
5578;5982;5982;2134;108,517916
5579;4673;4673;7844;14827,32883
5580;6030;6030;1368;11947,95066
5581;6578;6578;4037;47247,9268
5582;2488;2488;7186;38193,76944
5583;5925;5925;9636;9916,408993
5584;4230;4230;4468;35991,74038
5585;3274;3274;2558;20456,91841
5586;4653;4653;776;21362,38968
5587;6111;6111;8375;13378,63603
5588;5656;5656;6166;7968,80301
5589;960;960;8562;21423,54009
5590;2937;2937;9847;32818,66216
5591;5207;5207;7364;42968,73309
5592;4860;4860;1917;22346,08313
5593;NULL;NULL;3860;2855,171404
5594;4326;4326;7306;40868,21293
5595;5398;5398;604;18632,74671
5596;4708;4708;2881;18950,3624
5597;5853;5853;2230;8879,610667
5598;2733;2733;6316;43009,60111
5599;4728;4728;7002;26306,05543
5600;6868;6868;689;29893,40587
5601;5336;5336;6793;13783,57951
5602;3594;3594;4482;19835,06953
5603;6000;6000;6991;44367,54957
5604;4481;4481;7550;14009,84482
5605;5791;5791;1337;35288,27174
5606;2262;2262;8742;24897,2661
5607;6462;6462;8572;6800,641868
5608;4453;4453;5488;454,9835112
5609;5189;5189;6603;48197,46697
5610;5183;5183;3335;8800,956751
5611;NULL;NULL;8399;41036,02434
5612;5193;5193;6767;21345,97666
5613;3177;3177;8691;14117,74518
5614;4719;4719;8390;45306,15012
5615;7105;7105;9177;33434,19041
5616;4373;4373;9554;9512,226078
5617;2442;2442;9988;19399,8711
5618;5447;5447;7846;10140,37619
5619;5859;5859;8080;20562,52589
5620;4807;4807;2056;8947,702781
5621;6722;6722;6639;6588,623001
5622;8511;8511;2610;40840,55523
5623;NULL;NULL;1726;26419,67823
5624;4484;4484;8246;32412,76121
5625;5026;5026;3054;40802,07615
5626;6007;6007;1250;48468,03383
5627;5185;5185;2783;23978,5402
5628;4669;4669;110;42439,40382
5629;5887;5887;3666;21722,9582
5630;4829;4829;1140;47013,39749
5631;6688;6688;8307;20502,04949
5632;4520;4520;8308;24393,25125
5633;5377;5377;5133;23802,46249
5634;4899;4899;7155;34933,92297
5635;3833;3833;4575;48164,37114
5636;3373;3373;9555;27412,85727
5637;2693;2693;194;43826,21988
5638;5607;5607;2085;45906,56417
5639;3616;3616;3131;703,4686397
5640;2784;2784;3817;45559,65231
5641;4085;4085;2205;14561,74781
5642;6657;6657;2887;12923,65252
5643;8850;8850;9563;9771,336038
5644;4450;4450;5227;12622,58334
5645;5404;5404;1447;41782,63782
5646;4834;4834;597;21622,75644
5647;5112;5112;3226;8228,337955
5648;4801;4801;5470;7549,02128
5649;2432;2432;8130;7434,022523
5650;5052;5052;1050;9120,520628
5651;5392;5392;2894;49550,49129
5652;4982;4982;4384;48739,23447
5653;5448;5448;8236;22447,07522
5654;6896;6896;4945;17358,35265
5655;5159;5159;4050;23304,78287
5656;5521;5521;4183;22943,02428
5657;5339;5339;2756;43415,3913
5658;4071;4071;8746;11954,78836
5659;7102;7102;4496;23207,76867
5660;7422;7422;86;36820,23791
5661;5425;5425;5959;918,7259017
5662;6503;6503;8462;14361,23804
5663;5478;5478;1821;28732,02531
5664;4850;4850;5462;1184,069482
5665;7041;7041;5028;38298,90727
5666;4272;4272;90;16642,77309
5667;3864;3864;1633;47543,51417
5668;5028;5028;1535;29183,82221
5669;5676;5676;3814;47141,77898
5670;3914;3914;9622;6021,333139
5671;5833;5833;9359;15686,0062
5672;4828;4828;7902;23493,30693
5673;6265;6265;4714;9436,907554
5674;5851;5851;4263;25002,87358
5675;3857;3857;9851;44385,95497
5676;5522;5522;3752;43664,97048
5677;6266;6266;3047;31069,2192
5678;7605;7605;6499;13797,09489
5679;9507;9507;6798;40630,12339
5680;3890;3890;2457;19179,31972
5681;6109;6109;8025;40239,69587
5682;9831;9831;7313;16429,51892
5683;NULL;NULL;1980;35005,3813
5684;5368;5368;2615;12602,43757
5685;4999;4999;8247;47462,9062
5686;2653;2653;3922;21762,81501
5687;5039;5039;72;1946,176031
5688;4875;4875;187;6444,10984
5689;5551;5551;3105;11629,1401
5690;4496;4496;392;25221,34687
5691;5316;5316;6799;33997,46597
5692;6248;6248;1449;31871,43152
5693;4676;4676;7589;22698,7955
5694;4953;4953;3045;13883,23073
5695;3775;3775;7858;44640,92641
5696;5238;5238;3744;200,509769
5697;5342;5342;1065;34191,62721
5698;7627;7627;4101;8587,266555
5699;5343;5343;198;24323,67607
5700;6053;6053;1357;25139,86473
5701;2856;2856;8964;24079,24227
5702;5226;5226;1691;29044,51575
5703;4159;4159;1655;10407,2423
5704;6680;6680;8509;1412,689384
5705;4732;4732;1691;43434,51443
5706;5983;5983;4992;26057,18436
5707;6015;6015;9671;39302,32692
5708;5118;5118;3973;47444,20163
5709;6017;6017;5094;22972,39768
5710;5177;5177;297;29639,81239
5711;3805;3805;1135;41873,80508
5712;6542;6542;6257;29618,29641
5713;5290;5290;1947;21324,66497
5714;4478;4478;2039;4028,448953
5715;6287;6287;2062;46580,54204
5716;3323;3323;8647;34489,20699
5717;6670;6670;6481;29355,85674
5718;5164;5164;9207;16129,58774
5719;5547;5547;7216;3721,163284
5720;5770;5770;1105;16536,09225
5721;5960;5960;18;14696,59706
5722;6603;6603;1446;41099,40433
5723;6570;6570;8431;17554,68211
5724;4715;4715;3422;21920,43211
5725;5413;5413;2822;22023,86717
5726;6539;6539;7910;33814,57468
5727;4774;4774;313;794,5114285
5728;5281;5281;1668;45553,67683
5729;6473;6473;6405;30361,94718
5730;5546;5546;6107;44185,4452
5731;5492;5492;2687;9473,343268
5732;6935;6935;8947;22481,95264
5733;4845;4845;6301;39473,41882
5734;7966;7966;5441;15490,25866
5735;3738;3738;3493;45100,07745
5736;9862;9862;6334;11195,18013
5737;5972;5972;5657;6022,276616
5738;5129;5129;3471;33592,69192
5739;4797;4797;923;19167,92314
5740;5213;5213;3254;21405,72184
5741;6803;6803;4252;32460,48809
5742;6720;6720;6100;4501,974399
5743;3983;3983;5094;33471,71216
5744;7103;7103;2807;31989,32772
5745;6087;6087;9257;33347,54178
5746;4181;4181;541;4379,169552
5747;5323;5323;9502;10546,76655
5748;5530;5530;5550;18670,34655
5749;6112;6112;983;17302,68868
5750;5262;5262;9212;10151,71942
5751;5171;5171;7263;20844,65303
5752;5042;5042;1858;18062,03947
5753;5561;5561;6885;4866,103271
5754;5140;5140;9093;7787,583819
5755;6619;6619;1338;10443,26767
5756;6202;6202;7518;32979,83794
5757;4908;4908;3260;11489,83364
5758;4755;4755;8234;38486,81019
5759;5352;5352;5686;29388,82221
